,movieId,title,genres,tmdbId,overview,popularity,original_title,vote_average,vote_count,tagline,budget,reviews,Crew_Cast,keywords
77,78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,27526.0,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.",7.4,The Crossing Guard,6.1,152,"...some lives cross, others collide.",0,,"Sean_Penn,Jack_Nicholson,David_Morse,Anjelica_Huston,Robin_Wright,Piper_Laurie,Richard_Bradford,Priscilla_Barnes,David_Baerwald,Robbie_Robertson,John_Savage,Kari_Wuhrer,Jennifer_Leigh_Warren,Kellita_Smith,Bobby_Cooper,Jeff_Morris,Buddy_Anderson,Edward_L._Katz,Joe_Viterelli,Eileen_Ryan,Ryo_Ishibashi,Dennis_Fanning,Lisa_Crawford,Jay_Koiwai,Elizabeth_Gilliam,Michael_Ryan,Leo_Penn,Penelope_Allen,Richard_C._Sarafian,Matthew_Ryan","loss_of_loved_one,hit-and-run,revenge,tragedy"
78,79,"Juror, The (1996)",Drama|Thriller,9623.0,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",10.029,The Juror,5.4,194,There is no defense.,44000000,,"Brian_Gibson,Demi_Moore,Alec_Baldwin,Joseph_Gordon-Levitt,Anne_Heche,James_Gandolfini,Lindsay_Crouse,Tony_Lo_Bianco,Michael_Constantine,Matt_Craven,Todd_Susman,Michael_Rispoli,Julie_Halston,Frank_Adonis,Matthew_Cowles,Polly_Adams,Jack_Gilpin,Chuck_Cooper,Joe_Perrino,James_McCauley,Randy_Jurgensen,Gayle_Scott","jurors,blackmail,court_case,son,trial,courtroom"
79,80,"White Balloon, The (Badkonake sefid) (1995)",Children|Drama,46785.0,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,4.353,بادکنک سفید,7.8,45,,0,,"Jafar_Panahi,Aida_Mohammadkhani,Mohsen_Kafili,Fereshteh_Sadre_Orafaiy,Anna_Borkowska,Mohammad_Shahani","fish,money,celebration,goldfish"
80,81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,400.0,Five different criminals face imminent death after botching a job quite badly.,11.367,Things to Do in Denver When You're Dead,6.5,209,Protect. Love. Honor. Avenge.,8000000,,"Gary_Fleder,Andy_García,Christopher_Lloyd,William_Forsythe,Bill_Nunn,Treat_Williams,Jack_Warden,Steve_Buscemi,Fairuza_Balk,Gabrielle_Anwar,Christopher_Walken,Michael_Nicolosi,Sarah_Trigger,David_Stratton,Jenny_McCarthy,Bill_Erwin","bounty_hunter,parent_child_relationship,boat,way_of_life,coffin,denver,_colorado,godmother,paranoia,hitman,gangster,friendship,psychopath,revenge,murder,mafia,diner,violence,illegal_prostitution,extramarital_affair"
81,82,Antonia's Line (Antonia) (1995),Comedy|Drama,880.0,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",6.249,Antonia,7.2,66,A motion picture that celebrates everything you love about life.,900000,,"Marleen_Gorris,Willeke_van_Ammelrooy,Els_Dottermans,Dora_van_der_Groen,Veerle_van_Overloop,Esther_Vriesendorp,Arne_Bang-Hansen,Thyrza_Ravesteijn,Mil_Seghers,Jan_Decleir,Elsie_de_Brauw,Reinout_Bussemaker,Marina_de_Graaf,Wimie_Wilhelm,Fran_Waller_Zeper","suicide,underdog,free_love,philosophy,rape,loss_of_loved_one,mentally_disabled,parent_child_relationship,village_life,world_war_ii,feminism,indian_summer_,family_history,widow,peasant,village,mathematics,freedom,right_and_justice,single,male_homosexuality,domestic_violence,university,woman_director"
82,83,Once Upon a Time... When We Were Colored (1995),Drama|Romance,146599.0,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.",1.878,Once Upon a Time... When We Were Colored,4.5,2,,0,,"Tim_Reid,Al_Freeman,_Jr.,Phylicia_Rashād,Paula_Kelly,Salli_Richardson-Whitfield,Anna_Maria_Horsford,Bernie_Casey,Isaac_Hayes,Ray_J,Polly_Bergen,Taj_Mahal,Leon","racial_segregation,family_relationships,rural_area"
83,84,Last Summer in the Hamptons (1995),Comedy|Drama,188588.0,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.",1.203,Last Summer in the Hamptons,9.0,1,,0,,"Henry_Jaglom,Victoria_Foyt,Viveca_Lindfors,Jon_Robin_Baitz,Savannah_Smith_Boucher,Roscoe_Lee_Browne,Andre_Gregory,Nick_Gregory,Melissa_Leo,Roddy_McDowall,Martha_Plimpton,Ron_Rifkin,Diane_Salinger,Brooke_Smith,Kristoffer_Tabori,Holland_Taylor,Henry_Jaglom,Megan_Hughes",
84,85,Angels and Insects (1995),Drama|Romance,8447.0,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",5.257,Angels and Insects,6.6,24,An elegant seduction. An erotic deception. A stunning revelation.,0,,"Philip_Haas,Mark_Rylance,Kristin_Scott_Thomas,Patsy_Kensit,Jeremy_Kemp,Douglas_Henshall,Annette_Badland,Chris_Larkin,Anna_Massey","insect,class_society,rich_woman_poor_man,victorian_england,scientist,incest,based_on_short_story,naturalist"
85,86,White Squall (1996),Action|Adventure|Drama,10534.0,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon (Jeff Bridges) at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get caught in the clutches of a white squall storm.",9.173,White Squall,6.3,186,The strongest will in nature is the will to survive.,38000000,,"Ridley_Scott,Jeff_Bridges,Caroline_Goodall,John_Savage,Scott_Wolf,Jeremy_Sisto,Ryan_Phillippe,David_Lascher,Eric_Michael_Cole,Jason_Marsden,David_Selby,Julio_Oscar_Mechoso,Zeljko_Ivanek,Balthazar_Getty,Ethan_Embry,Jordan_Scott,James_Rebhorn","sailing_trip,diary,sailing,survival,coming_of_age,teenage_boy,discipline,squall,sail,caribbean_sea,male_bonding,seasickness,storm_at_sea,1960s"
86,87,Dunston Checks In (1996),Children|Comedy,17414.0,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",10.137,Dunston Checks In,5.3,140,He's about to turn a Five Star Hotel into a three ring circus.,16000000,,"Ken_Kwapis,Jason_Alexander,Faye_Dunaway,Eric_Lloyd,Rupert_Everett,Graham_Sack,Paul_Reubens,Glenn_Shadix,Nathan_Davis,Jennifer_Bassey,Judith_Scott,Bruce_Beatty,Danny_Comden,Steven_Gilborn,Lois_de_Banzie,Natalie_Core,Paula_Malcomson,Frank_Welker","boss,fistfight,bully,orangutan,hotel_manager"
87,88,Black Sheep (1996),Comedy,13997.0,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",10.194,Black Sheep,6.0,229,There's one in every family.,0,,"Penelope_Spheeris,Chris_Farley,David_Spade,Tim_Matheson,Christine_Ebersole,Gary_Busey,Grant_Heslov,Timothy_Carhart,Bruce_McGill,Michael_Patrick_Carter,Boyd_Banks,David_St._James,Skip_O'Brien,Branden_R._Morgan,Gypsy_Spheeris,John_Ashker,James_Noah,Chris_Owen,Jonathan_Everett_Lewis,Kevin_Farley,John_Farley","corrupt_politician,nitrous_oxide,candid_camera,double_act,political_satire,woman_director"
88,89,Nick of Time (1995),Action|Thriller,2086.0,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",8.609,Nick of Time,6.1,403,,8169363,,"John_Badham,Johnny_Depp,Courtney_Chase,Charles_S._Dutton,Christopher_Walken,Roma_Maffia,Peter_Strauss,Gloria_Reuben,Marsha_Mason,Miguel_Nájera,Bill_Smitrovich,G._D._Spradlin,Charles_Carroll,Yul_Vazquez,Edith_Diaz,Armando_Ortega,C.J._Bau,Cynthena_Sanders,Dana_Mackey,Jerry_Tondo,Lance_Hunter_Voorhees,John_Azevedo_Jr.,Lance_August,Peter_MacKenzie,Rick_Zieff,Michael_Chong,Cynthia_Noritake,Holly_Kuespert,Pamela_Dunlap,Jan_Speck,Tom_Lawrence,Robert_Buckingham,Clark_Johnson,Antony_Sandoval,Isabel_García_Lorca","assassination,politics,los_angeles,_california"
89,90,The Journey of August King (1995),Drama,61548.0,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",2.263,The Journey of August King,6.4,5,,0,,"John_Duigan,Jason_Patric,Thandie_Newton,Larry_Drake,Sam_Waterston,Eric_Mabius,Sarah-Jane_Wylde",
90,92,Mary Reilly (1996),Drama|Horror|Thriller,9095.0,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",8.167,Mary Reilly,5.8,162,The untold story of Jekyll and Hyde,47000000,,"Stephen_Frears,Julia_Roberts,John_Malkovich,George_Cole,Michael_Gambon,Glenn_Close,Kathy_Staff,Michael_Sheen,Bronagh_Gallagher,Linda_Bassett,Ciarán_Hinds,Henry_Goodman,Wendy_Nottingham,Moya_Brady,Emma_Griffiths_Malin,Sasha_Hanau,Isabella_Marshall,Richard_Leaf,Stephen_Boxer","servant,monster,laboratory,jekyll_and_hyde,housemaid,19th_century"
91,93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,12158.0,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",10.894,Vampire in Brooklyn,4.8,294,A comic tale of horror and seduction.,14000000,,"Wes_Craven,Eddie_Murphy,Angela_Bassett,Allen_Payne,Kadeem_Hardison,John_Witherspoon,Zakes_Mokae,Joanna_Cassidy,Simbi_Khali,Vickilyn_Reynolds,Messiri_Freeman,Kelly_Cinnante,Jsu_Garcia,W._Earl_Brown,Ayo_Adeyemi,Troy_Curvey_Jr.,William_Blount,Joe_Costanza,John_LaMotta,Marcelo_Tubert,Nick_DeMauro,Jerry_Hall,Mark_Haining,Wendy_Robie,Alyse_Mandel,Larry_Paul_Marshall,Vince_Micelli,Oren_Waters,Carlton_Davis,Clive_Ross,Michael_Hyde,Maxine_Waters_Willard,Josef_Powell,Roy_Galloway,Carmen_Carter,Julia_Waters,Carmen_Twillie,Ray_Combs,Mitch_Pileggi,Ken_Tipton","vampire,half_vampire,brooklyn,_new_york_city"
92,94,Beautiful Girls (1996),Comedy|Drama|Romance,9283.0,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",7.515,Beautiful Girls,6.7,215,"Good times never seemed so good,",0,,"Ted_Demme,Timothy_Hutton,Matt_Dillon,Noah_Emmerich,Annabeth_Gish,Lauren_Holly,Uma_Thurman,Mira_Sorvino,Michael_Rapaport,Rosie_O'Donnell,Pruitt_Taylor_Vince,Max_Perlich,Martha_Plimpton,Natalie_Portman,Anne_Bobby,Richard_Bright,Sam_Robards,David_Arquette,Adam_LeFevre,John_Carroll_Lynch,Tom_Gibis,Greg_Dulli,John_Scurti,Frank_Anello,Camille_D'Ambrose,Sarah_Katz,Martin_Ruben,Allison_Levine,Earl_R._Burt,Trent_Nicholas_Thompson,Nicole_Ranallo,Joyce_Lacey,Anne_W._Erickson,Oliver_Osterberg,Sterling_Robson,Herbie_Ade,Tammara_Melloy,Lori_J._Ness,Rachel_Oliva,Tomas_Settell","small_town,massachusetts,friendship,coming_of_age,hometown,group_of_friends"
93,95,Broken Arrow (1996),Action|Adventure|Thriller,9208.0,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",14.487,Broken Arrow,5.9,887,Prepare to Go Ballistic.,50000000,,"John_Woo,John_Travolta,Christian_Slater,Samantha_Mathis,Delroy_Lindo,Bob_Gunton,Frank_Whaley,Howie_Long,Vondie_Curtis-Hall,Jack_Thompson,Vyto_Ruginis,Ousaun_Elam,Shaun_Toub,Casey_Biggs,Jeffrey_J._Stephen,Joey_Box,Kurtwood_Smith,Daniel_von_Bargen,Bruce_Holman,James_MacDonald,French_Stewart,Chris_Mulkey,Raymond_Cruz,Tom_Demille","helicopter,river,captain,underground,mexican_standoff,countdown,pilot,fistfight,canyon,major,betrayal,gunfight,train,explosion,park_ranger,desert,military,nuclear_device,boxing,stealth_aircraft,abandoned_mine,humvee"
94,96,In the Bleak Midwinter (1995),Comedy|Drama,40154.0,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",5.436,In the Bleak Midwinter,7.4,20,The drama. The passion. The intrigue... And the rehearsals haven't even started.,0,,"Kenneth_Branagh,Michael_Maloney,Richard_Briers,Joan_Collins,Nicholas_Farrell,Julia_Sawalha,Celia_Imrie,John_Sessions,Jennifer_Saunders,Gerard_Horan,Mark_Hadfield,Hetta_Charnley,Adrian_Scarborough,Brian_Pettifer,Patrick_Doyle,Shaun_Prendergast,Adrian_Scarborough,Allie_Byrne,Katy_Carmichael,Ann_Davies,James_D._White,Robert_Hines,Edward_Jewesbury,Carol_Starks,Jessica_Manley","play,hamlet,christmas,actor"
95,97,"Hate (Haine, La) (1995)",Crime|Drama,406.0,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",13.935,La Haine,8.1,2085,"How far you fall doesn't matter, it's how you land…",2600000,"Matthieu Kassowitz's <i>La Haine</i> (Hate) is a portrait of youth disenfranchisement and the ensuing rage set in the public housing projects outside Paris. Before this film was released, many foreign viewers knew only the well-dressed, white, reserved and educated France depicted in e.g. films of the 1960s New Wave. Even many French people were unaware of the darker undercurrents of their own society, as no film had dared to handle this subject matter before. <i>La Haine</i> was a bombshell. While shot in 1995, it remains entirely topical today, as riots have continued to make the news in recent years.

<i>La Haine</i> follows one day in the lives of three young men of different ethnic backgrounds all born and raised in one particular housing project: the aggressive Jew Vinz (Vincent Cassell), the insecure, clownish Arab Saïd (Saïd Taghmaoui) and the more level-headed, pensive sub-Saharan African Hubert (Hubert Koundé). The film opens on a spring morning, in the aftermath of a riot which has rocked these youths' housing project. Some cars and buildings are destroyed, and the news reports that a police officer has lost his gun in the chaos of the night before. During the 24-hour period before the film's shocking ending, this trio tours the bittersweet environment of their housing project (violence and poverty on one hand, loving families on the other) and, in an effort to pick up money owed to them, they navigate the alien environment (rich, educated, white) of downtown Paris.

This is not only a revelatory film in showing viewers a side of France they had never seen before, but it is also extremely entertaining. The performances by these relatively unexperienced actors are totally convincing, Vincent Cassell in particular. Kassowitz shuns his country's own film tradition and instead sculpts the action under inspiration from the USA. However, the ""urban"", ""hip-hop"" aesthetic he employs does not lower the film to the more vacuous Hollywood productions but instead is at the level of Spike Lee and Scorsese. The director's decision to print the film in black and white has imbued it with a gravitas that makes it timeless. That said, in spite of the fine acting and ethnographic detail, the plot itself is rather mundane, which holds me back from giving this too high a rating.","Mathieu_Kassovitz,Vincent_Cassel,Hubert_Koundé,Saïd_Taghmaoui,Abdel_Ahmed_Ghili,Souleymane_Dicko,Joseph_Momo,Héloïse_Rauth,Rywka_Wajsbrot,Olga_Abrego,Laurent_Labasse,Choukri_Gabteni,Nabil_Ben_Mhamed,Benoît_Magimel,Médard_Niang,Arash_Mansour,Abdel-Moulah_Boujdouni,Mathilde_Vitry,Christian_Moro,Edouard_Montoute,JiBi,Félicité_Wouassi,Fatou_Thioune,Thang-Long,Cut_Killer,Sabrina_Houicha,Sandor_Weltmann,François_Levantal,Julie_Mauduech,Karin_Viard,Peter_Kassovitz,Christophe_Rossignon,Vincent_Lindon,Mathieu_Kassovitz,Anthony_Souter,Florent_Lavandeira,Teddy_Marques,Samir_Khelif,Tadek_Lokcinski,Virginie_Montel,Andrée_Damant,Marcel_Marondo,Karim_Belkhadra,Marc_Duret,Eric_Pujol,Philippe_Nahon,Sébastien_Tavel,François_Toumarkine,José_Dalmat,Zinedine_Soualem,Bernie_Bonvoisin,Cyril_Ancelin,Patrick_Médioni,Nabil_Ben_Mahmed,Solo,Anthony_Soutter,Sandor_Weitmann,Virginia_Montel","paris,_france,neo_nazism,police_brutality,hip-hop,socially_deprived_family,breakdance,ghetto,male_friendship,xenophobia,paris_suburb"
96,98,Shopping (1994),Action|Thriller,45549.0,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",4.055,Shopping,5.8,25,No one leaves without paying...,0,,"Paul_W._S._Anderson,Sadie_Frost,Jude_Law,Sean_Pertwee,Fraser_James,Sean_Bean,Marianne_Faithfull,Jonathan_Pryce,Ralph_Ineson,Eamonn_Walker,Lee_Whitlock,Jason_Isaacs,Melanie_Hill,Tilly_Vosburgh,Brian_Croucher,Chris_Constantinou,Clint_Dyer,Simon_Bateso,Polly_Moore,Vinny_Mann,Julian_Sandell,Daniel_Newman","prison,england,nihilism,vandalism,future,shopping_mall,rivalry,stealing,money,violence,criminal,spray_paint"
97,99,Heidi Fleiss: Hollywood Madam (1995),Documentary,63076.0,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",4.377,Heidi Fleiss: Hollywood Madam,6.6,10,   ,0,,"Nick_Broomfield,Nick_Broomfield,Heidi_Fleiss,Madam_Alex,Ivan_Nagy,Corinne_Bohrer,Ron_Jeremy,Daryl_Gates,Nina_Xining_Zuo,Victoria_Sellers,Ron_Jeremy","narration,hollywood,prostitution"
98,100,City Hall (1996),Drama|Thriller,11062.0,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",8.587,City Hall,6.0,133,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,0,"Being a huge fan of Al Pacino (from the likes of 'Heat', the 'Godfather' movies, and 'Dog Day Afternoon' especially) and having had a huge crush on Bridget Fonda ('Single White Female', anyone?) back in the day (Peter Fonda's famous daughter was named 85th sexiest star in film history, and Mrs. Danny Elfman hasn't been involved in film, unfortunately, since 2002), I was hugely disappointed in this film, especially since I had loved director Harold Becker's previous 'Sea of Love', which also starred Pacino. The first half was decent and involving, but it kind of slid off the rails, interest-wise for me, the rest of the way and got too talky and uninspired.

I don't really know if the problem was with the script or its direction. I know I'm not the greatest John Cusack fan in the world (I find he's much better in comedy, like his sister Joan), but he had pretty good co-stars, whose talents were basically wasted, in Martin Landau, Anthony Franciosa and Danny Aiello (these guys were BORN for these roles and films, so on paper, this should have really worked out well). I had always wondered why this film had bombed so miserably, and now I know why. In cases like this, more should have been done to alter the story arc, just some basic tweaks, to make it more suspenseful and/or (though I usually balk at such 'Hollywood' tendencies) some romantic tension (a beauty such as Fonda's was misused--they may as well have hired someone else). All in all, a wasted opportunity that's worth a look if you like dramas about corruption--just don't go in with big expectations, and don't bother with a rewatch.","Harold_Becker,Al_Pacino,John_Cusack,Bridget_Fonda,Danny_Aiello,Martin_Landau,David_Paymer,Richard_Schiff,Lauren_Vélez,Nestor_Serrano,Lindsay_Duncan,Tamara_Tunie,John_Slattery","corruption,undercover,war_on_drugs,mayor,drug_dealer,presidential_election,undercover_agent,investigation,police,drugs"
99,101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,13685.0,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",12.103,Bottle Rocket,6.8,602,"They’re not really criminals, but everyone’s got to have a dream.",7000000,,"Wes_Anderson,Luke_Wilson,Owen_Wilson,Robert_Musgrave,Lumi_Cavazos,Andrew_Wilson,James_Caan,Donny_Caicedo,Shea_Fowler,Jim_Ponds,Kumar_Pallana,Ned_Dowd,Takayuki_Kubota,Anna_Cifuentes,Haley_Miller,Brian_Tenenbaum,Jenni_Tooley,Dipak_Pallana,Darryl_Cox,Stephen_Dignan,Temple_Nash,Melinda_Renna,Julie_Mayfield,Don_Phillips,_Jr.,Richard_Reyes,Julio_Cedillo,Teddy_Wilson,Haskel_Craver,Jill_Parker-Jones,Nena_Smarz,Héctor_García,Daniel_R._Padgett,Russell_Towery,Ben_Loggins,Linn_Mullin","sibling_relationship,robbery,burglar,language_barrier,motel,independent_film,psychiatric_hospital,maid,theft,nervous_breakdown,escapade,laundry_room"
